540	130 
541	144 
542	63 
543	186 
544	153 
545	184 
546	176 
547	176 
548	182 
549	77 
550	48 
551	8 
552	8 
553	151 
554	128 
555	156 
556	7 
557	201 
558	114 
559	166 
560	89 
561	104 
562	66 
563	185 
564	195 
565	38 
566	45 
567	171 
568	139 
569	44 
570	95 
571	199 
572	149 
573	61 
574	100 
575	173 
576	63 
577	53 
578	34 
579	121 
580	182 
581	184 
582	114 
583	76 
584	149 
585	3 
586	183 
587	50 
588	127 
589	183 
590	26 
591	79 
592	29 
593	124 
594	21 
595	170 
596	61 
597	157 
598	110 
599	89 
600	43 
601	151 
602	170 
603	21 
604	8 
605	1 
606	34 
607	27 
608	111 
609	58 
610	78 
611	40 
612	148 
613	8 
614	127 
615	186 
616	10 
617	24 
618	161 
619	5 
620	102 
621	26 
622	183 
623	165 
624	116 
625	87 
626	59 
627	76 
628	117 
629	44 
630	83 
631	31 
632	41 
633	13 
634	31 
635	154 
636	76 
637	138 
638	135 
639	52 
640	159 
641	174 
642	105 
643	59 
644	141 
645	53 
646	41 
647	179 
648	148 
649	48 
650	170 
651	98 
652	142 
653	12 
654	94 
655	17 
656	97 
657	189 
658	62 
659	48 
660	104 
661	31 
662	152 
663	19 
664	59 
665	101 
666	21 
667	194 
668	54 
669	176 
670	114 
671	173 
672	89 
673	127 
674	29 
675	90 
676	149 
677	48 
678	145 
679	78 
680	85 
681	91 
682	56 
683	160 
684	163 
685	123 
686	72 
687	61 
688	109 
689	163 
690	3 
691	129 
692	32 
693	133 
694	38 
695	179 
696	97 
697	76 
698	32 
699	53 
700	198 
701	138 
702	81 
703	123 
704	70 
705	60 
706	50 
707	80 
708	67 
709	28 
710	51 
711	177 
712	166 
713	83 
714	71 
715	2 
716	67 
717	176 
718	167 
719	109 
720	4 
721	152 
722	23 
723	125 
724	102 
725	37 
726	195 
727	125 
728	77 
729	114 
730	194 
731	99 
732	140 
733	157 
734	194 
735	139 
736	188 
737	14 
738	173 
739	134 
740	152 
741	100 
742	124 
743	91 
744	127 
745	7 
746	165 
747	195 
748	21 
749	97 
750	31 
751	49 
752	47 
753	183 
754	61 
755	48 
756	83 
757	114 
758	68 
759	199 
760	33 
761	8 
762	191 
763	108 
764	138 
765	31 
766	44 
767	165 
768	165 
769	48 
770	163 
771	141 
772	180 
773	39 
774	66 
775	172 
776	135 
777	6 
778	199 
779	166 
780	61 
781	176 
782	91 
783	166 
784	38 
785	179 
786	144 
787	59 
788	160 
789	148 
790	111 
791	96 
792	101 
793	74 
794	139 
795	197 
796	67 
797	199 
798	63 
799	18 
800	148 
801	183 
802	45 
803	161 
804	155 
805	87 
806	176 
807	94 
808	8 
809	110 
810	19 
811	67 
812	152 
813	9 
814	55 
815	180 
816	52 
817	166 
818	82 
819	143 
820	80 
821	137 
822	83 
823	143 
824	4 
825	184 
826	52 
827	8 
828	2 
829	124 
830	186 
831	20 
832	120 
833	31 
834	110 
835	67 
836	148 
837	33 
838	165 
839	29 
840	140 
841	122 
842	76 
843	109 
844	61 
845	81 
846	11 
847	177 
848	82 
849	140 
850	11 
851	114 
852	54 
853	101 
854	148 
855	172 
856	182 
857	79 
858	151 
859	199 
860	98 
861	184 
862	1 
863	47 
864	174 
865	141 
866	43 
867	45 
868	102 
869	157 
870	8 
871	21 
872	77 
873	170 
874	90 
875	168 
876	183 
877	89 
878	167 
879	131 
880	169 
881	181 
882	57 
883	77 
884	107 
885	94 
886	191 
887	81 
888	29 
889	164 
890	155 
891	117 
892	163 
893	27 
894	80 
895	195 
896	44 
897	29 
898	57 
899	124 
900	90 
901	123 
902	182 
903	73 
904	67 
905	85 
906	24 
907	154 
908	28 
909	78 
910	57 
911	97 
912	201 
913	167 
914	83 
915	118 
916	93 
917	28 
918	35 
919	84 
920	180 
921	133 
922	201 
923	174 
924	92 
925	74 
926	80 
927	19 
928	91 
929	102 
930	188 
931	183 
932	124 
933	177 
934	125 
935	137 
936	200 
937	140 
938	170 
939	120 
940	125 
941	151 
942	18 
943	30 
944	168 
945	61 
946	149 
947	131 
948	45 
949	159 
950	166 
951	174 
952	147 
953	192 
954	106 
955	28 
956	188 
957	52 
958	45 
959	122 
960	83 
961	20 
962	75 
963	68 
964	118 
965	171 
966	50 
967	179 
968	152 
969	170 
970	153 
971	59 
972	166 
973	199 
974	69 
975	4 
976	22 
977	53 
978	70 
979	181 
980	195 
981	52 
982	125 
983	167 
984	4 
985	44 
986	186 
987	53 
988	182 
989	115 
990	108 
991	63 
992	105 
993	40 
994	154 
995	26 
996	4 
997	109 
998	4 
999	173 
1000	184 
1001	31 
1002	150 
1003	183 
1004	182 
1005	185 
1006	136 
1007	15 
1008	76 
1009	147 
1010	199 
1011	105 
1012	53 
1013	122 
1014	149 
1015	171 
1016	189 
1017	183 
1018	104 
1019	142 
1020	20 
1021	29 
1022	9 
1023	20 
1024	169 
1025	184 
1026	88 
1027	94 
1028	199 
1029	102 
1030	184 
1031	33 
1032	80 
1033	180 
1034	110 
1035	177 
1036	78 
1037	84 
1038	38 
1039	89 
1040	58 
1041	101 
1042	198 
1043	87 
1044	89 
1045	137 
1046	137 
1047	180 
1048	184 
1049	27 
1050	184 
1051	26 
1052	152 
1053	171 
1054	195 
1055	33 
1056	80 
1057	26 
1058	167 
1059	104 
1060	143 
1061	22 
1062	127 
1063	104 
1064	127 
1065	76 
1066	100 
1067	186 
1068	182 
1069	170 
1070	51 
1071	64 
1072	121 
1073	57 
1074	162 
1075	64 
1076	97 
1077	45 
1078	66 
1079	25 
1080	62 
1081	99 
1082	76 
1083	79 
1084	73 
1085	35 
1086	43 
1087	162 
1088	27 
1089	114 
1090	102 
1091	182 
1092	156 
1093	106 
1094	32 
1095	38 
1096	108 
1097	159 
1098	197 
1099	199 
1100	92 
1101	155 
1102	81 
1103	73 
1104	85 
1105	35 
1106	121 
1107	199 
1108	2 
1109	86 
1110	50 
1111	134 
1112	155 
1113	80 
1114	45 
1115	104 
1116	114 
1117	152 
1118	64 
1119	190 
1120	151 
1121	104 
1122	55 
1123	59 
1124	75 
1125	194 
1126	58 
1127	190 
1128	58 
1129	27 
1130	121 
1131	150 
1132	80 
1133	125 
1134	53 
1135	11 
1136	34 
1137	122 
1138	119 
1139	58 
1140	97 
1141	131 
1142	162 
1143	52 
1144	174 
1145	152 
1146	59 
1147	8 
1148	178 
1149	99 
1150	148 
1151	172 
1152	61 
1153	152 
1154	77 
1155	163 
1156	49 
1157	21 
1158	60 
1159	124 
1160	169 
1161	21 
1162	92 
1163	172 
1164	186 
1165	117 
1166	25 
1167	122 
1168	133 
1169	21 
1170	73 
1171	125 
1172	74 
1173	169 
1174	48 
1175	38 
1176	101 
1177	71 
1178	155 
1179	78 
1180	32 
1181	29 
1182	165 
1183	189 
1184	170 
1185	72 
1186	165 
1187	29 
1188	145 
1189	87 
1190	191 
1191	187 
1192	128 
1193	29 
1194	16 
1195	156 
1196	68 
1197	77 
1198	141 
1199	132 
1200	51 
1201	173 
1202	191 
1203	43 
1204	116 
1205	163 
1206	121 
1207	79 
1208	26 
1209	184 
1210	166 
1211	7 
1212	178 
1213	195 
1214	51 
1215	196 
1216	42 
1217	168 
1218	17 
1219	11 
1220	113 
1221	123 
1222	4 
1223	137 
1224	89 
1225	181 
1226	129 
1227	97 
1228	195 
1229	123 
1230	127 
1231	10 
1232	3 
1233	137 
1234	138 
1235	37 
1236	25 
1237	194 
1238	166 
1239	188 
1240	116 
1241	123 
1242	1 
1243	135 
1244	97 
1245	173 
1246	48 
1247	28 
1248	91 
1249	19 
1250	7 
1251	113 
1252	51 
1253	25 
1254	175 
1255	180 
1256	52 
1257	44 
1258	116 
1259	95 
1260	133 
1261	159 
1262	160 
1263	33 
1264	159 
1265	46 
1266	114 
1267	182 
1268	199 
1269	35 
1270	73 
1271	187 
1272	130 
1273	25 
1274	55 
1275	15 
1276	78 
1277	114 
1278	113 
1279	124 
1280	151 
1281	56 
1282	134 
1283	63 
1284	169 
1285	192 
1286	113 
1287	38 
1288	201 
1289	11 
1290	174 
1291	130 
1292	89 
1293	170 
1294	185 
1295	13 
1296	29 
1297	127 
1298	182 
1299	122 
1300	105 
1301	188 
1302	124 
1303	194 
1304	84 
1305	146 
1306	183 
1307	25 
1308	158 
1309	135 
1310	97 
1311	182 
1312	179 
1313	145 
1314	87 
1315	135 
1316	99 
1317	128 
1318	122 
1319	183 
1320	198 
1321	41 
1322	166 
1323	76 
1324	89 
1325	32 
1326	150 
1327	181 
1328	29 
1329	27 
1330	14 
1331	125 
1332	97 
1333	159 
1334	107 
1335	11 
1336	96 
1337	125 
1338	124 
1339	124 
1340	80 
1341	39 
1342	89 
1343	33 
1344	80 
1345	172 
1346	172 
1347	80 
1348	37 
1349	166 
1350	52 
1351	57 
1352	104 
1353	73 
1354	55 
1355	135 
1356	130 
1357	99 
1358	59 
1359	183 
1360	35 
1361	170 
1362	192 
1363	154 
1364	55 
1365	73 
1366	150 
1367	32 
1368	26 
1369	78 
1370	173 
1371	97 
1372	90 
1373	101 
1374	194 
1375	80 
1376	180 
1377	104 
1378	183 
1379	62 
1380	64 
1381	13 
1382	153 
1383	181 
1384	77 
1385	183 
1386	5 
1387	65 
1388	186 
1389	182 
1390	28 
1391	133 
1392	61 
1393	193 
1394	174 
1395	171 
1396	133 
1397	41 
1398	15 
1399	95 
1400	192 
1401	151 
1402	26 
1403	139 
1404	69 
1405	6 
1406	67 
1407	115 
1408	158 
1409	171 
1410	52 
1411	99 
1412	137 
1413	92 
1414	108 
1415	57 
1416	88 
1417	59 
1418	8 
1419	177 
1420	155 
1421	117 
1422	16 
1423	43 
1424	176 
1425	160 
1426	189 
1427	12 
1428	165 
1429	176 
1430	187 
1431	172 
1432	124 
1433	201 
1434	84 
1435	88 
1436	114 
1437	172 
1438	21 
1439	125 
1440	161 
1441	155 
1442	70 
1443	52 
1444	183 
1445	87 
1446	48 
1447	45 
1448	142 
1449	33 
1450	134 
1451	105 
1452	52 
1453	19 
1454	151 
1455	96 
1456	171 
1457	145 
1458	11 
1459	50 
1460	143 
1461	192 
1462	125 
1463	86 
1464	123 
1465	153 
1466	122 
1467	188 
1468	126 
1469	174 
1470	147 
1471	162 
1472	99 
1473	189 
1474	17 
1475	43 
1476	91 
1477	35 
1478	13 
1479	53 
1480	17 
1481	137 
1482	117 
1483	168 
1484	146 
1485	26 
1486	2 
1487	89 
1488	114 
1489	83 
1490	139 
1491	149 
1492	83 
1493	198 
1494	54 
1495	160 
1496	125 
1497	193 
1498	11 
1499	195 
1500	134 
1501	114 
1502	118 
1503	49 
1504	31 
1505	69 
1506	99 
1507	157 
1508	173 
1509	171 
1510	114 
1511	136 
1512	190 
1513	200 
1514	81 
1515	57 
1516	173 
1517	22 
1518	155 
1519	174 
1520	25 
1521	58 
1522	159 
1523	190 
1524	154 
1525	182 
1526	50 
1527	186 
1528	69 
1529	159 
1530	94 
1531	132 
1532	84 
1533	171 
1534	148 
1535	137 
1536	55 
1537	192 
1538	121 
1539	87 
1540	27 
1541	44 
1542	88 
1543	114 
1544	42 
1545	169 
1546	185 
1547	155 
1548	155 
1549	200 
1550	78 
1551	45 
1552	58 
1553	47 
1554	11 
1555	200 
1556	106 
1557	142 
1558	155 
1559	32 
1560	105 
1561	60 
1562	146 
1563	26 
1564	6 
1565	134 
1566	55 
1567	38 
1568	195 
1569	78 
1570	146 
1571	91 
1572	149 
1573	68 
1574	159 
1575	13 
1576	50 
1577	83 
1578	60 
1579	82 
1580	108 
1581	101 
1582	35 
1583	13 
1584	14 
1585	40 
1586	77 
1587	75 
1588	188 
1589	151 
1590	109 
1591	124 
1592	86 
1593	69 
1594	144 
1595	162 
1596	2 
1597	62 
1598	154 
1599	10 
1600	15 
1601	45 
1602	125 
1603	184 
1604	125 
1605	164 
1606	7 
1607	13 
1608	94 
1609	138 
1610	81 
1611	2 
1612	62 
1613	158 
1614	122 
1615	10 
1616	56 
1617	93 
1618	116 
1619	91 
1620	116 
1621	102 
1622	171 
1623	73 
1624	2 
1625	83 
1626	148 
1627	182 
1628	175 
1629	123 
1630	7 
1631	188 
1632	183 
1633	200 
1634	149 
1635	78 
1636	102 
1637	2 
1638	30 
1639	40 
1640	23 
1641	127 
1642	74 
1643	29 
1644	173 
1645	14 
1646	88 
1647	67 
1648	11 
1649	53 
1650	11 
1651	149 
1652	190 
1653	24 
1654	52 
1655	119 
1656	57 
1657	21 
1658	9 
1659	45 
1660	163 
1661	116 
1662	15 
1663	192 
1664	186 
1665	49 
1666	150 
1667	159 
1668	142 
1669	91 
1670	125 
1671	1 
1672	123 
1673	165 
1674	106 
1675	171 
1676	133 
1677	42 
1678	12 
1679	185 
1680	33 
1681	16 
1682	71 
1683	120 
1684	121 
1685	88 
1686	171 
1687	159 
1688	44 
1689	152 
1690	155 
1691	11 
1692	30 
1693	4 
1694	113 
1695	198 
1696	118 
1697	108 
1698	176 
1699	13 
1700	24 
1701	106 
1702	33 
1703	195 
1704	139 
1705	4 
1706	145 
1707	185 
1708	171 
1709	90 
1710	107 
1711	75 
1712	149 
1713	138 
1714	29 
1715	104 
1716	194 
1717	10 
1718	179 
1719	200 
1720	155 
1721	44 
1722	78 
1723	159 
1724	46 
1725	64 
1726	25 
1727	195 
1728	181 
1729	174 
1730	88 
1731	190 
1732	184 
1733	124 
1734	96 
1735	151 
1736	152 
1737	165 
1738	50 
1739	190 
1740	190 
1741	21 
1742	4 
1743	166 
1744	138 
1745	7 
1746	151 
1747	68 
1748	163 
1749	63 
1750	148 
1751	60 
1752	63 
1753	147 
1754	186 
1755	188 
1756	109 
1757	152 
1758	184 
1759	200 
1760	37 
1761	124 
1762	166 
1763	54 
1764	176 
1765	29 
1766	153 
1767	130 
1768	124 
1769	131 
1770	63 
1771	32 
1772	108 
1773	41 
1774	172 
1775	73 
1776	75 
1777	142 
1778	128 
1779	199 
1780	192 
1781	61 
1782	166 
1783	108 
1784	8 
1785	98 
1786	59 
1787	111 
1788	58 
1789	155 
1790	141 
1791	192 
1792	110 
1793	133 
1794	26 
1795	55 
1796	121 
1797	160 
1798	22 
1799	32 
1800	52 
1801	54 
1802	84 
1803	199 
1804	184 
1805	50 
1806	97 
1807	81 
1808	90 
1809	177 
1810	151 
1811	104 
1812	32 
1813	11 
1814	168 
1815	51 
1816	150 
1817	128 
1818	89 
1819	7 
1820	176 
1821	78 
1822	117 
1823	154 
1824	55 
1825	129 
1826	155 
1827	173 
1828	181 
1829	187 
1830	127 
1831	198 
1832	45 
1833	11 
1834	200 
1835	101 
1836	199 
1837	51 
1838	50 
1839	134 
1840	20 
1841	75 
1842	127 
1843	47 
1844	117 
1845	176 
1846	125 
1847	47 
1848	201 
1849	167 
1850	17 
1851	84 
1852	149 
1853	71 
1854	32 
1855	52 
1856	1 
1857	41 
1858	194 
1859	54 
1860	195 
1861	124 
1862	163 
1863	44 
1864	116 
1865	5 
1866	185 
1867	192 
1868	81 
1869	53 
1870	108 
1871	79 
1872	151 
1873	21 
1874	150 
1875	36 
1876	51 
1877	53 
1878	130 
1879	89 
1880	41 
1881	19 
1882	155 
1883	24 
1884	52 
1885	45 
1886	73 
1887	48 
1888	190 
1889	118 
1890	75 
1891	53 
1892	154 
1893	159 
1894	15 
1895	7 
1896	194 
1897	177 
1898	188 
1899	84 
1900	103 
1901	69 
1902	180 
1903	109 
1904	4 
1905	53 
1906	8 
1907	180 
1908	59 
1909	183 
1910	56 
1911	161 
1912	143 
1913	65 
1914	195 
1915	131 
1916	53 
1917	131 
1918	4 
1919	37 
1920	137 
1921	55 
1922	159 
1923	152 
1924	194 
1925	35 
1926	194 
1927	88 
1928	56 
1929	154 
1930	150 
1931	65 
1932	59 
1933	192 
1934	158 
1935	78 
1936	28 
1937	101 
1938	26 
1939	156 
1940	127 
1941	172 
1942	90 
1943	90 
1944	94 
1945	122 
1946	180 
1947	103 
1948	127 
1949	44 
1950	151 
1951	184 
1952	18 
1953	194 
1954	151 
1955	195 
1956	162 
1957	114 
1958	18 
1959	107 
1960	154 
1961	90 
1962	44 
1963	152 
1964	145 
1965	149 
1966	78 
1967	40 
1968	117 
1969	1 
1970	184 
1971	199 
1972	79 
1973	185 
1974	183 
1975	187 
1976	83 
1977	177 
1978	121 
1979	27 
1980	160 
1981	133 
1982	159 
1983	151 
1984	101 
1985	48 
1986	171 
1987	83 
1988	3 
1989	134 
1990	42 
1991	137 
1992	129 
1993	85 
1994	143 
1995	96 
1996	164 
1997	174 
1998	55 
1999	57 
2000	73 
2001	98 
2002	116 
2003	183 
2004	55 
2005	153 
2006	76 
2007	168 
2008	198 
2009	51 
2010	170 
2011	140 
2012	125 
2013	64 
2014	82 
2015	89 
2016	195 
2017	162 
2018	154 
2019	116 
2020	59 
2021	188 
2022	59 
2023	78 
2024	181 
2025	149 
2026	65 
2027	100 
2028	146 
2029	45 
2030	150 
2031	190 
2032	123 
2033	5 
2034	192 
2035	55 
2036	12 
2037	145 
2038	191 
2039	99 
2040	83 
2041	182 
2042	43 
2043	17 
2044	13 
2045	188 
2046	35 
2047	24 
2048	44 
2049	99 
2050	168 
2051	169 
2052	167 
2053	152 
2054	7 
2055	126 
2056	121 
2057	93 
2058	143 
2059	102 
2060	152 
2061	54 
2062	30 
2063	166 
2064	179 
2065	139 
2066	141 
2067	101 
2068	22 
2069	131 
2070	38 
2071	125 
2072	68 
2073	46 
2074	150 
2075	59 
2076	124 
2077	174 
2078	48 
2079	44 
2080	105 
2081	123 
2082	4 
2083	22 
2084	66 
2085	28 
2086	26 
2087	188 
2088	21 
2089	64 
2090	177 
2091	193 
2092	87 
2093	136 
2094	50 
2095	111 
2096	55 
2097	2 
2098	169 
2099	2 
2100	125 
2101	10 
2102	64 
2103	123 
2104	95 
2105	169 
2106	75 
2107	53 
2108	92 
2109	95 
2110	106 
2111	145 
2112	79 
2113	81 
2114	169 
2115	38 
2116	2 
2117	58 
2118	1 
2119	170 
2120	101 
2121	6 
2122	72 
2123	63 
2124	107 
2125	171 
2126	125 
2127	170 
2128	170 
2129	188 
2130	157 
2131	31 
2132	59 
2133	16 
2134	61 
2135	90 
2136	74 
2137	102 
2138	160 
2139	75 
2140	88 
2141	195 
2142	180 
2143	54 
2144	26 
2145	186 
2146	183 
2147	27 
2148	151 
2149	125 
2150	7 
2151	141 
2152	44 
2153	80 
2154	22 
2155	132 
2156	15 
2157	3 
2158	94 
2159	3 
2160	11 
2161	61 
2162	78 
2163	38 
2164	70 
2165	27 
2166	85 
2167	187 
2168	78 
2169	170 
2170	52 
2171	150 
2172	118 
2173	148 
2174	35 
2175	195 
2176	137 
2177	181 
2178	1 
2179	160 
2180	172 
2181	77 
2182	148 
2183	13 
2184	35 
2185	180 
2186	83 
2187	67 
2188	40 
2189	138 
2190	81 
2191	11 
2192	21 
2193	163 
2194	98 
2195	166 
2196	193 
2197	64 
2198	142 
2199	7 
2200	155 
2201	27 
2202	48 
2203	125 
2204	15 
2205	25 
2206	27 
2207	184 
2208	145 
2209	198 
2210	94 
2211	133 
2212	17 
2213	61 
2214	186 
2215	167 
2216	78 
2217	189 
2218	89 
2219	4 
2220	171 
2221	191 
2222	119 
2223	143 
2224	53 
2225	59 
2226	56 
2227	68 
2228	8 
2229	54 
2230	148 
2231	190 
2232	74 
2233	193 
2234	50 
2235	191 
2236	84 
2237	12 
2238	170 
2239	29 
2240	173 
2241	196 
2242	124 
2243	17 
2244	39 
2245	183 
2246	109 
2247	88 
2248	188 
2249	94 
2250	45 
2251	132 
2252	60 
2253	90 
2254	156 
2255	114 
2256	72 
2257	37 
2258	96 
2259	64 
2260	93 
2261	141 
2262	179 
2263	166 
2264	97 
2265	42 
2266	99 
2267	98 
2268	170 
2269	107 
2270	53 
2271	195 
2272	69 
2273	13 
2274	38 
2275	79 
2276	14 
2277	15 
2278	105 
2279	1 
2280	143 
2281	39 
2282	11 
2283	115 
2284	171 
2285	2 
2286	154 
2287	30 
2288	64 
2289	180 
2290	70 
2291	78 
2292	169 
2293	175 
2294	38 
2295	192 
2296	84 
2297	58 
2298	50 
2299	197 
2300	89 
2301	18 
2302	79 
2303	87 
2304	137 
2305	31 
2306	155 
2307	183 
2308	147 
2309	157 
2310	127 
2311	50 
2312	173 
2313	137 
2314	5 
2315	119 
2316	101 
2317	2 
2318	177 
2319	136 
2320	144 
2321	88 
2322	128 
2323	20 
2324	177 
2325	93 
2326	185 
2327	112 
2328	123 
2329	15 
2330	105 
2331	55 
2332	91 
2333	2 
2334	34 
2335	85 
2336	149 
2337	104 
2338	140 
2339	179 
2340	39 
2341	176 
2342	2 
2343	28 
2344	53 
2345	25 
2346	137 
2347	177 
2348	150 
2349	193 
2350	39 
2351	194 
2352	28 
2353	116 
2354	106 
2355	135 
2356	201 
2357	148 
2358	69 
2359	82 
2360	94 
2361	154 
2362	64 
2363	78 
2364	97 
2365	191 
2366	84 
2367	131 
2368	103 
2369	126 
2370	151 
2371	94 
2372	166 
2373	127 
2374	194 
2375	104 
2376	166 
2377	104 
2378	28 
2379	96 
2380	72 
2381	110 
2382	43 
2383	99 
2384	30 
2385	9 
2386	191 
2387	83 
2388	8 
2389	163 
2390	30 
2391	98 
2392	131 
2393	32 
2394	94 
2395	109 
2396	100 
2397	68 
2398	73 
2399	90 
2400	135 
2401	110 
2402	89 
2403	16 
2404	185 
2405	94 
2406	145 
2407	21 
2408	147 
2409	44 
2410	58 
2411	160 
2412	31 
2413	101 
2414	91 
2415	189 
2416	89 
2417	9 
2418	178 
2419	133 
2420	32 
2421	53 
2422	92 
2423	123 
2424	78 
2425	41 
2426	124 
2427	137 
2428	52 
2429	159 
2430	164 
2431	83 
2432	59 
2433	148 
2434	168 
2435	182 
2436	82 
2437	122 
2438	4 
2439	173 
2440	87 
2441	25 
2442	171 
2443	64 
2444	178 
2445	110 
2446	50 
2447	6 
2448	132 
2449	179 
2450	13 
2451	9 
2452	58 
2453	181 
2454	185 
2455	33 
2456	29 
2457	27 
2458	136 
2459	133 
2460	38 
2461	93 
2462	194 
2463	134 
2464	8 
2465	121 
2466	111 
2467	174 
2468	151 
2469	109 
2470	134 
2471	83 
2472	170 
2473	161 
2474	181 
2475	194 
2476	174 
2477	137 
2478	27 
2479	153 
2480	101 
2481	189 
2482	92 
2483	61 
2484	171 
2485	6 
2486	173 
2487	17 
2488	157 
2489	151 
2490	121 
2491	159 
2492	59 
2493	132 
2494	159 
2495	131 
2496	143 
2497	133 
2498	104 
2499	48 
